generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1765913413-ItqL890HG2IxH1aSgAKG,2025-12-16 19:30:13.002,0.001252,,-0.00003,0,0,5122,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,30,482,,trabalho-deep-learning-mestrado
gen-1765913412-8bDXvL9OKitgdkk7NhJr,2025-12-16 19:30:12.419,0.00135,,-0.00003,0,0,5512,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,12,508,,trabalho-deep-learning-mestrado
gen-1765913411-bvUD0HhhsW2hSqEyKKSC,2025-12-16 19:30:11.753,0.001055,,-0.000023,0,0,4303,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,575,,trabalho-deep-learning-mestrado
gen-1765913411-diXgmuD6tpcmKDqgpBep,2025-12-16 19:30:11.138,0.001322,,-0.000026,0,0,5384,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,18,537,,trabalho-deep-learning-mestrado
gen-1765913410-klnwf8xv9Jyd5sEbrqMa,2025-12-16 19:30:10.336,0.001385,,-0.000023,0,0,5621,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,719,,trabalho-deep-learning-mestrado
gen-1765913409-Q0MInSNhGvPtTyPQdYKl,2025-12-16 19:30:09.597,0.000963,,-0.000023,0,0,3934,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,53,630,,trabalho-deep-learning-mestrado
gen-1765913407-OyuvzRLKGie3TNNR8vgX,2025-12-16 19:30:07.934,0.0012,,-0.00003,0,0,4912,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,25,1586,,trabalho-deep-learning-mestrado
gen-1765913407-ABOihCU4hn6SE9JU2GVP,2025-12-16 19:30:07.346,0.001316,,-0.000023,0,0,5345,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,34,498,,trabalho-deep-learning-mestrado
gen-1765913406-RAgrlHImnkYcK9WVLLeQ,2025-12-16 19:30:06.793,0.000975,,-0.000026,0,0,3999,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,39,467,,trabalho-deep-learning-mestrado
gen-1765913406-ldYOuRooBGtmtq7l7PNN,2025-12-16 19:30:06.129,0.001139,,-0.000023,0,0,4640,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,25,581,,trabalho-deep-learning-mestrado
gen-1765913405-arUvoJk0TckNL6dJbV6p,2025-12-16 19:30:05.558,0.001154,,-0.000023,0,0,4698,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,484,,trabalho-deep-learning-mestrado
gen-1765913404-N9DGRkl8RhlImVVakM7i,2025-12-16 19:30:04.770,0.001986,,-0.000026,0,0,8041,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,50,684,,trabalho-deep-learning-mestrado
gen-1765913404-V2tuQxS3e5YatJ7xcxlc,2025-12-16 19:30:04.090,0.001315,,-0.000023,0,0,5343,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,585,,trabalho-deep-learning-mestrado
gen-1765913403-EjgN9EQw51wVN5LJkjQy,2025-12-16 19:30:03.509,0.001226,,-0.000023,0,0,4988,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,494,,trabalho-deep-learning-mestrado
gen-1765913402-NChBAJS84TpGTvAuEMKj,2025-12-16 19:30:02.780,0.00177,,-0.00003,0,0,7192,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,618,,trabalho-deep-learning-mestrado
gen-1765913402-vbrzWshJhKh2NfXZmnFt,2025-12-16 19:30:02.243,0.000928,,-0.000023,0,0,3795,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,22,451,,trabalho-deep-learning-mestrado
gen-1765913401-Cn9trpVWtrlpU5wIOKMe,2025-12-16 19:30:01.613,0.001466,,-0.000023,0,0,5945,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,34,527,,trabalho-deep-learning-mestrado
gen-1765913400-gniQRxIadcc3daQevtmO,2025-12-16 19:30:00.948,0.001776,,-0.00003,0,0,7217,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,20,586,,trabalho-deep-learning-mestrado
gen-1765913400-EJ6BOyuFDmFmmDx6Y20o,2025-12-16 19:30:00.355,0.001184,,-0.000023,0,0,4820,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,496,,trabalho-deep-learning-mestrado
gen-1765913399-QJIwh7r6l2v6f0v9TG9f,2025-12-16 19:29:59.417,0.002206,,-0.00003,0,0,8937,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,27,845,,trabalho-deep-learning-mestrado
gen-1765913398-ZGKg7LKAOX7FHdHnGgk0,2025-12-16 19:29:58.793,0.001529,,-0.000023,0,0,6200,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,36,527,,trabalho-deep-learning-mestrado
gen-1765913398-5DLRMdf8uLv1ttvyVPhq,2025-12-16 19:29:58.127,0.001308,,-0.000026,0,0,5331,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,575,,trabalho-deep-learning-mestrado
gen-1765913397-RIk0PfN3BqDxhB37GKsr,2025-12-16 19:29:57.545,0.001262,,-0.000023,0,0,5129,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,495,,trabalho-deep-learning-mestrado
gen-1765913396-IIduIweuGEFRONu4D4Hr,2025-12-16 19:29:56.691,0.00248,,-0.000023,0,0,10002,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,751,,trabalho-deep-learning-mestrado
gen-1765913396-vDKwx7NAqVQ3Rf6lCt7J,2025-12-16 19:29:56.115,0.001122,,-0.000023,0,0,4569,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,466,,trabalho-deep-learning-mestrado
gen-1765913394-xfYTn8egQ5vu8UQfCs8J,2025-12-16 19:29:54.942,0.003944,,-0.00003,0,0,15888,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,36,1058,,trabalho-deep-learning-mestrado
gen-1765913394-ByJDKyMBY3q4RAj1zjaP,2025-12-16 19:29:54.352,0.001305,,-0.000023,0,0,5304,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,485,,trabalho-deep-learning-mestrado
gen-1765913393-Fs33jKCoyrva3zhMSM66,2025-12-16 19:29:53.735,0.001369,,-0.000023,0,0,5560,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,39,508,,trabalho-deep-learning-mestrado
gen-1765913393-y4pL5PiWkUp8x9FW32AD,2025-12-16 19:29:53.155,0.001272,,-0.000026,0,0,5187,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,490,,trabalho-deep-learning-mestrado
gen-1765913392-ivhEO8Dw4CxxIZ0D862k,2025-12-16 19:29:52.505,0.001583,,-0.00003,0,0,6446,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,558,,trabalho-deep-learning-mestrado
gen-1765913391-euRukHqBt2D8I0F1VXxy,2025-12-16 19:29:51.883,0.001421,,-0.00003,0,0,5798,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,37,525,,trabalho-deep-learning-mestrado
gen-1765913391-0hsuUdCF43VCByQZ0rqI,2025-12-16 19:29:51.381,0.000562,,-0.000028,0,0,2354,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,418,,trabalho-deep-learning-mestrado
gen-1765913390-slNe8YeexxqhaWR0P3nY,2025-12-16 19:29:50.776,0.000919,,-0.000023,0,0,3759,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,40,508,,trabalho-deep-learning-mestrado
gen-1765913390-xK2TcsoICNEZhYdmt3vx,2025-12-16 19:29:50.384,0.000317,,-0.000026,0,0,1366,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,310,,trabalho-deep-learning-mestrado
gen-1765913389-NWZfhyIltiorvGWnGoHH,2025-12-16 19:29:49.822,0.00118,,-0.00003,0,0,4833,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,471,,trabalho-deep-learning-mestrado
gen-1765913389-TOjACOa34H4VOHwAbuQ3,2025-12-16 19:29:49.229,0.001344,,-0.00003,0,0,5489,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,503,,trabalho-deep-learning-mestrado
gen-1765913388-oT9gaSWUoRPZUmkWt8gg,2025-12-16 19:29:48.654,0.001091,,-0.000023,0,0,4446,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,458,,trabalho-deep-learning-mestrado
gen-1765913388-mYrVjdFNPlXMe5OHw2YW,2025-12-16 19:29:47.956,0.001256,,-0.000023,0,0,5107,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,497,,trabalho-deep-learning-mestrado
gen-1765913387-FhYApUfkIPwbXGzAbTyB,2025-12-16 19:29:47.181,0.002048,,-0.000023,0,0,8273,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,39,663,,trabalho-deep-learning-mestrado
gen-1765913386-HB81cwPO8yKldyFO5zg2,2025-12-16 19:29:46.584,0.001452,,-0.000023,0,0,5889,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,506,,trabalho-deep-learning-mestrado
gen-1765913385-3iBUirjm0R9zGn849lDJ,2025-12-16 19:29:45.860,0.001998,,-0.000023,0,0,8076,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,622,,trabalho-deep-learning-mestrado
gen-1765913385-25SXxm7GO1JtSGWbit0q,2025-12-16 19:29:45.384,0.000543,,-0.000023,0,0,2254,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,396,,trabalho-deep-learning-mestrado
gen-1765913384-NuNNiTfQUuugu8ZvrRQS,2025-12-16 19:29:44.840,0.000575,,-0.00003,0,0,2411,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,42,425,,trabalho-deep-learning-mestrado
gen-1765913384-hJyBGP1Zl7gtVyuzEfbc,2025-12-16 19:29:44.142,0.001723,,-0.000019,0,0,6960,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,36,605,,trabalho-deep-learning-mestrado
gen-1765913383-MlilBKiH1ck3RYERLiqq,2025-12-16 19:29:43.273,0.001302,,-0.000023,0,0,5292,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,488,,trabalho-deep-learning-mestrado
gen-1765913382-yphdoH3buiuSUi6gRK8b,2025-12-16 19:29:42.408,0.001403,,-0.00003,0,0,5724,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,34,753,,trabalho-deep-learning-mestrado
gen-1765913381-L5sJb0tEnenHnIdFnrXb,2025-12-16 19:29:41.820,0.001178,,-0.000023,0,0,4795,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,39,476,,trabalho-deep-learning-mestrado
gen-1765913381-sFbFtEnUhl8xMdHLk14g,2025-12-16 19:29:41.197,0.001527,,-0.000023,0,0,6191,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,532,,trabalho-deep-learning-mestrado
gen-1765913380-vzbx5NaLha9wZak53tCg,2025-12-16 19:29:40.557,0.001551,,-0.000026,0,0,6300,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,551,,trabalho-deep-learning-mestrado
gen-1765913379-X5Ogax8sez1djeb6uETM,2025-12-16 19:29:39.775,0.001859,,-0.000023,0,0,7517,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,656,,trabalho-deep-learning-mestrado
gen-1765913379-GdSj8EJIJGS0A4nk3DGQ,2025-12-16 19:29:39.227,0.00118,,-0.000026,0,0,4819,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,459,,trabalho-deep-learning-mestrado
gen-1765913378-vsv0QqIlgwX77d0MiaaT,2025-12-16 19:29:38.502,0.001803,,-0.00003,0,0,7325,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,628,,trabalho-deep-learning-mestrado
gen-1765913377-WZLcj85WLd1QnW3uHmZD,2025-12-16 19:29:37.672,0.002403,,-0.00003,0,0,9724,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,730,,trabalho-deep-learning-mestrado
gen-1765913376-h7srZCRJduDN43QbmOOJ,2025-12-16 19:29:36.983,0.001768,,-0.000026,0,0,7168,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,587,,trabalho-deep-learning-mestrado
gen-1765913376-QWRSPP5E2APVumUjHwlu,2025-12-16 19:29:36.366,0.001406,,-0.000023,0,0,5705,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,520,,trabalho-deep-learning-mestrado
gen-1765913375-V5wDkhhqvvnBtntOInYa,2025-12-16 19:29:35.782,0.001153,,-0.000023,0,0,4694,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,497,,trabalho-deep-learning-mestrado
gen-1765913375-eco1dtWR6T67amfPRa4A,2025-12-16 19:29:35.125,0.001254,,-0.00003,0,0,5130,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,561,,trabalho-deep-learning-mestrado
gen-1765913374-ruwGmVLpwnL6KHwuFsSi,2025-12-16 19:29:34.482,0.001571,,-0.000026,0,0,6381,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,544,,trabalho-deep-learning-mestrado
gen-1765913374-s3xklam2IwpB1MvA3NWS,2025-12-16 19:29:34.013,0.000673,,-0.000028,0,0,2796,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,44,375,,trabalho-deep-learning-mestrado
gen-1765913373-HBqYiHL7ChiLKZu8vMLf,2025-12-16 19:29:33.262,0.002162,,-0.00003,0,0,8759,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,657,,trabalho-deep-learning-mestrado
gen-1765913372-9DWe4EaNNScDXkAGbGW0,2025-12-16 19:29:32.733,0.000904,,-0.000023,0,0,3699,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,38,431,,trabalho-deep-learning-mestrado
gen-1765913372-BtnplA117s9x9oDeV4nm,2025-12-16 19:29:32.139,0.001432,,-0.000023,0,0,5809,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,18,520,,trabalho-deep-learning-mestrado
gen-1765913371-aGIfiB5sjAVaRRuMRdVo,2025-12-16 19:29:31.666,0.000613,,-0.000023,0,0,2533,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,382,,trabalho-deep-learning-mestrado
gen-1765913370-sQsLdFHClY1nEzLSPGOg,2025-12-16 19:29:30.960,0.001485,,-0.000026,0,0,6038,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,609,,trabalho-deep-learning-mestrado
gen-1765913370-7wRQsQVqss7RfnS265Gk,2025-12-16 19:29:30.413,0.001118,,-0.000024,0,0,4563,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,29,462,,trabalho-deep-learning-mestrado
gen-1765913369-7DVYGkpHcjdUkNarY6BZ,2025-12-16 19:29:29.866,0.001039,,-0.000023,0,0,4239,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,463,,trabalho-deep-learning-mestrado
gen-1765913369-xF45cmljIDXeCcaNjUZa,2025-12-16 19:29:29.372,0.000732,,-0.000023,0,0,3010,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,398,,trabalho-deep-learning-mestrado
gen-1765913368-3lYXIP3PtHpXl2o3ZtAG,2025-12-16 19:29:28.848,0.000932,,-0.000028,0,0,3835,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,29,446,,trabalho-deep-learning-mestrado
gen-1765913368-M9wQzOOlXtyHuYlnjOTt,2025-12-16 19:29:28.282,0.000696,,-0.00003,0,0,2895,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,41,473,,trabalho-deep-learning-mestrado
gen-1765913367-R5qCRjKN1C5O5z3Gyjy2,2025-12-16 19:29:27.769,0.000856,,-0.000019,0,0,3491,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,47,415,,trabalho-deep-learning-mestrado
gen-1765913367-MZniGeArzR6giuX3vkF4,2025-12-16 19:29:27.357,0.000355,,-0.000023,0,0,1503,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,324,,trabalho-deep-learning-mestrado
gen-1765913366-nyojH8HSbYWLgSfc3ifv,2025-12-16 19:29:26.648,0.00166,,-0.000023,0,0,6722,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,64,570,,trabalho-deep-learning-mestrado
gen-1765913366-ZuYyBJ3X27s4tgmv02Pf,2025-12-16 19:29:26.058,0.001309,,-0.000023,0,0,5318,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,41,490,,trabalho-deep-learning-mestrado
gen-1765913365-FoXWuJEYNXQOjHW2vkfH,2025-12-16 19:29:25.487,0.001204,,-0.000026,0,0,4914,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,472,,trabalho-deep-learning-mestrado
gen-1765913364-kLXdFfcQwdrW1T7OiTcs,2025-12-16 19:29:24.745,0.001764,,-0.000023,0,0,7137,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,74,606,,trabalho-deep-learning-mestrado
gen-1765913363-INdE6Fsnmud6hOlRZjp0,2025-12-16 19:29:23.807,0.001501,,-0.00003,0,0,6118,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,846,,trabalho-deep-learning-mestrado
gen-1765913363-vaDpVrCCkrk4LrX7eB2a,2025-12-16 19:29:23.238,0.00112,,-0.000023,0,0,4562,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,475,,trabalho-deep-learning-mestrado
gen-1765913362-paklXSYskaPZbUfaiFVZ,2025-12-16 19:29:22.701,0.001023,,-0.000023,0,0,4176,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,30,438,,trabalho-deep-learning-mestrado
gen-1765913362-YN6bwYLlJl5G6z5iK50h,2025-12-16 19:29:22.154,0.001111,,-0.00003,0,0,4556,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,455,,trabalho-deep-learning-mestrado
gen-1765913361-ZzW3EFBRMuIjpaMe0cGq,2025-12-16 19:29:21.585,0.00127,,-0.000023,0,0,5161,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,485,,trabalho-deep-learning-mestrado
gen-1765913360-3GPoe1HCzF4NIpzCD6eW,2025-12-16 19:29:20.940,0.001568,,-0.00003,0,0,6386,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,542,,trabalho-deep-learning-mestrado
gen-1765913360-iXNfVIuYz6e1edUrBQbF,2025-12-16 19:29:20.351,0.001124,,-0.000023,0,0,4578,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,503,,trabalho-deep-learning-mestrado
gen-1765913359-iqxV1EGZIyLM0bKnlTuh,2025-12-16 19:29:19.793,0.001036,,-0.000026,0,0,4241,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,52,431,,trabalho-deep-learning-mestrado
gen-1765913359-j8qXc4eIGjLXr382s1A0,2025-12-16 19:29:19.306,0.00069,,-0.000028,0,0,2864,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,29,396,,trabalho-deep-learning-mestrado
gen-1765913358-L1oiO3JvlQ64P4EdcCpG,2025-12-16 19:29:18.592,0.001106,,-0.000023,0,0,4507,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,627,,trabalho-deep-learning-mestrado
gen-1765913357-ogBT1tfbpawMb3LfH1O7,2025-12-16 19:29:17.868,0.001975,,-0.000019,0,0,7965,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,23,631,,trabalho-deep-learning-mestrado
gen-1765913357-xn60k0a4pkgPSvIfy1MU,2025-12-16 19:29:17.455,0.000195,,-0.000024,0,0,870,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,27,332,,trabalho-deep-learning-mestrado
gen-1765913356-WfSDTxoSW0HiP1FKW17o,2025-12-16 19:29:16.464,0.00357,,,0,0,6047,4,0,meta-llama/llama-3.3-70b-instruct,Groq,standard,false,true,,stop,stop,0,816,,trabalho-deep-learning-mestrado
gen-1765913355-PzISvd2c3JD7QdGxmzSx,2025-12-16 19:29:15.992,0.000711,,-0.000023,0,0,2928,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,34,377,,trabalho-deep-learning-mestrado
gen-1765913355-DiSwkj6au9fwQqGG6443,2025-12-16 19:29:15.572,0.0005,,-0.000023,0,0,2081,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,28,342,,trabalho-deep-learning-mestrado
gen-1765913354-1AWi5CN4Tjb1tRfflY1e,2025-12-16 19:29:14.789,0.001283,,-0.000024,0,0,5221,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,690,,trabalho-deep-learning-mestrado
gen-1765913354-JuLzPJhc1xUk2doydIuE,2025-12-16 19:29:14.234,0.001075,,-0.000028,0,0,4404,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,468,,trabalho-deep-learning-mestrado
gen-1765913353-LgRj4UdknIld4PzOXAo2,2025-12-16 19:29:13.532,0.001613,,-0.000023,0,0,6534,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,601,,trabalho-deep-learning-mestrado
gen-1765913352-B7w4ILlUXzI42m6F0szN,2025-12-16 19:29:12.866,0.001417,,-0.00003,0,0,5782,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,35,564,,trabalho-deep-learning-mestrado
gen-1765913352-cf58p2vQ5o5umZLOxnXB,2025-12-16 19:29:12.305,0.000988,,-0.000023,0,0,4033,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,464,,trabalho-deep-learning-mestrado
gen-1765913351-2wTCy8hP3Zi5hbTTrI02,2025-12-16 19:29:11.707,0.001408,,-0.000023,0,0,5714,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,513,,trabalho-deep-learning-mestrado
gen-1765913351-Y38PLDreBnp8tN4BUYCD,2025-12-16 19:29:11.112,0.001118,,-0.000023,0,0,4553,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,54,469,,trabalho-deep-learning-mestrado
gen-1765913350-Yc5X9sQHTRYesMKosthZ,2025-12-16 19:29:10.539,0.001118,,-0.000023,0,0,4554,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,36,470,,trabalho-deep-learning-mestrado
gen-1765913349-aTzHJG5tovtYRBVS06qa,2025-12-16 19:29:09.971,0.001117,,-0.000023,0,0,4551,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,468,,trabalho-deep-learning-mestrado
gen-1765913349-grsyC1REX3rAlKM77Gwq,2025-12-16 19:29:09.335,0.001588,,-0.000026,0,0,6448,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,535,,trabalho-deep-learning-mestrado
gen-1765913348-R0QZBHY6z2HCwJ1tQAby,2025-12-16 19:29:08.834,0.000756,,-0.00003,0,0,3137,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,415,,trabalho-deep-learning-mestrado
gen-1765913348-r7YrYDyl2MWr0EZVXsML,2025-12-16 19:29:08.275,0.001216,,-0.000023,0,0,4947,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,470,,trabalho-deep-learning-mestrado
gen-1765913347-lbV4YE6rh54hXpQEZyw3,2025-12-16 19:29:07.752,0.000827,,-0.000028,0,0,3414,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,435,,trabalho-deep-learning-mestrado
gen-1765913347-Y5VGmUy6zWjaQeXy2gQB,2025-12-16 19:29:07.280,0.000685,,-0.000028,0,0,2845,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,30,388,,trabalho-deep-learning-mestrado
gen-1765913346-qrPt2p17IK9GXG3DEIeH,2025-12-16 19:29:06.814,0.000712,,-0.000026,0,0,2944,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,26,393,,trabalho-deep-learning-mestrado
gen-1765913346-wmyHgrsLyrh7qgzD3vFM,2025-12-16 19:29:06.439,0.000196,,-0.000023,0,0,865,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,32,292,,trabalho-deep-learning-mestrado
gen-1765913345-xePfIAKa5DCvwug2FeIf,2025-12-16 19:29:05.551,0.000904,,,0,0,4101,4,0,meta-llama/llama-3.3-70b-instruct,Parasail,standard,false,true,,stop,stop,1,841,,trabalho-deep-learning-mestrado
gen-1765913344-LsXSxTZRnfxbzsVCGokw,2025-12-16 19:29:04.993,0.001038,,-0.000023,0,0,4236,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,33,448,,trabalho-deep-learning-mestrado
gen-1765913344-7hJkQ4SbODsM6V3k83AN,2025-12-16 19:29:04.463,0.000993,,-0.000023,0,0,4054,4,0,meta-llama/llama-3.3-70b-instruct,Crusoe,standard,false,true,,stop,stop,31,439,,trabalho-deep-learning-mestrado
